date,actual value,predict value,accuracy %
20221001,12985.90,12889.66,99.26
20221101,8089.77,16868.60,-8.52
20221201,12119.53,12521.84,96.68
20230101,6921.52,13737.86,1.52
20230201,4339.55,12593.65,-90.21
20230301,13593.78,14040.03,96.72
20230401,16535.17,13125.68,79.38
20230501,16168.10,12144.96,75.12
20230601,13682.27,14198.86,96.22
20230701,12900.00,15448.28,80.25
20230801,12136.82,14916.87,77.09
20230901,12714.90,14239.67,88.01
,,average accuracy,57.63
,,min. accuracy,-90.21
