date,actual value,predict value,accuracy %
20221001,12985.90,12400.02,95.49
20221101,8089.77,8576.34,93.99
20221201,12119.53,15097.00,75.43
20230101,6921.52,17239.67,-49.07
20230201,4339.55,18508.91,-226.52
20230301,13593.78,16107.45,81.51
20230401,16535.17,18158.51,90.18
20230501,16168.10,19783.58,77.64
20230601,13682.27,17497.99,72.11
20230701,12900.00,17562.28,63.86
20230801,12136.82,17469.74,56.06
20230901,12714.90,23844.59,12.47
,,average accuracy,36.93
,,min. accuracy,-226.52
