date,actual value,predict value,accuracy %
20230101,9065.43,17310.29,9.05
20230201,3749.45,15795.33,-221.27
20230301,13906.52,21000.48,48.99
20230401,15930.83,18109.45,86.32
20230501,17773.25,18939.47,93.44
20230601,13246.68,23701.34,21.08
20230701,13191.52,23701.34,20.33
20230801,12941.86,22278.64,27.86
20230901,14110.05,23799.98,31.33
20231001,25557.27,27838.31,91.07
20231101,24003.00,23527.36,98.02
20231201,37333.44,23170.07,62.06
,,average accuracy,30.69
,,min. accuracy,-221.27
