date,actual value,predict value,accuracy %
20230101,9065.43,17175.90,10.53
20230201,3749.45,17175.90,-258.09
20230301,13906.52,17175.90,76.49
20230401,15930.83,17175.90,92.18
20230501,17773.25,17175.90,96.64
20230601,13246.68,9919.49,74.88
20230701,13191.52,9919.49,75.20
20230801,12941.86,9919.49,76.65
20230901,14110.05,9919.49,70.30
20231001,25557.27,9919.49,38.81
20231101,24003.00,9919.49,41.33
20231201,37333.44,17175.90,46.01
,,average accuracy,36.74
,,min. accuracy,-258.09
