date,actual value,predict value,accuracy %
20230101,9065.43,15776.15,25.97
20230201,3749.45,17889.97,-277.14
20230301,13906.52,20237.37,54.48
20230401,15930.83,17796.88,88.29
20230501,17773.25,15916.11,89.55
20230601,13246.68,18221.09,62.45
20230701,13191.52,17948.69,63.94
20230801,12941.86,15353.62,81.36
20230901,14110.05,14794.87,95.15
20231001,25557.27,16546.19,64.74
20231101,24003.00,15836.49,65.98
20231201,37333.44,17547.50,47.00
,,average accuracy,38.48
,,min. accuracy,-277.14
