date,actual value,predict value,accuracy %
20221001,12985.90,25563.94,3.14
20221101,8089.77,25563.94,-116.00
20221201,12119.53,25563.94,-10.93
20230101,6921.52,25563.94,-169.34
20230201,4339.55,25563.94,-389.09
20230301,13593.78,25563.94,11.94
20230401,16535.17,25563.94,45.40
20230501,16168.10,25563.94,41.89
20230601,13682.27,25563.94,13.16
20230701,12900.00,25563.94,1.83
20230801,12136.82,25563.94,-10.63
20230901,12714.90,25563.94,-1.05
,,average accuracy,-48.31
,,min. accuracy,-389.09
