date,actual value,predict value,accuracy %
20230101,167.09,277.66,33.83
20230201,207.79,194.93,93.81
20230301,248.01,181.25,73.08
20230401,143.67,194.77,64.43
20230501,213.13,169.43,79.50
20230601,167.04,155.19,92.91
20230701,151.58,145.89,96.24
20230801,117.87,130.85,88.99
20230901,98.68,110.11,88.42
20231001,185.74,106.43,57.30
20231101,213.33,148.61,69.66
20231201,160.18,188.30,82.44
,,average accuracy,76.72
,,min. accuracy,33.83
