date,actual value,predict value,accuracy %
20230101,9065.43,15905.76,24.54
20230201,3749.45,15905.76,-224.22
20230301,13906.52,17614.61,73.34
20230401,15930.83,15905.76,99.84
20230501,17773.25,15905.76,89.49
20230601,13246.68,11599.45,87.56
20230701,13191.52,11599.45,87.93
20230801,12941.86,11599.45,89.63
20230901,14110.05,11599.45,82.21
20231001,25557.27,11599.45,45.39
20231101,24003.00,11599.45,48.33
20231201,37333.44,29139.19,78.05
,,average accuracy,48.51
,,min. accuracy,-224.22
