date,actual value,predict value,accuracy %
20230101,167.09,283.70,30.21
20230201,207.79,194.84,93.76
20230301,248.01,181.27,73.09
20230401,143.67,191.13,66.96
20230501,213.13,170.67,80.08
20230601,167.04,150.55,90.13
20230701,151.58,144.61,95.40
20230801,117.87,130.16,89.57
20230901,98.68,110.13,88.39
20231001,185.74,107.67,57.97
20231101,213.33,146.79,68.81
20231201,160.18,187.97,82.65
,,average accuracy,76.42
,,min. accuracy,30.21
