date,actual value,predict value,accuracy %
20230101,9065.43,14091.57,44.56
20230201,3749.45,15052.15,-201.45
20230301,13906.52,8584.78,61.73
20230401,15930.83,19014.53,80.64
20230501,17773.25,17822.88,99.72
20230601,13246.68,23679.13,21.24
20230701,13191.52,24145.74,16.96
20230801,12941.86,27643.78,-13.60
20230901,14110.05,28149.21,0.50
20231001,25557.27,25869.67,98.78
20231101,24003.00,20442.86,85.17
20231201,37333.44,14107.13,37.79
,,average accuracy,27.67
,,min. accuracy,-201.45
