date,actual value,predict value,accuracy %
20221001,12985.90,11941.14,91.95
20221101,8089.77,3989.11,49.31
20221201,12119.53,2171.10,17.91
20230101,6921.52,11590.35,32.55
20230201,4339.55,11590.35,-67.09
20230301,13593.78,12800.62,94.17
20230401,16535.17,11941.14,72.22
20230501,16168.10,12800.62,79.17
20230601,13682.27,3989.11,29.16
20230701,12900.00,12800.62,99.23
20230801,12136.82,3989.11,32.87
20230901,12714.90,12800.62,99.33
,,average accuracy,52.56
,,min. accuracy,-67.09
