date,actual value,predict value,accuracy %
20230101,9065.43,17261.14,9.59
20230201,3749.45,14821.60,-195.30
20230301,13906.52,18939.03,63.81
20230401,15930.83,15534.03,97.51
20230501,17773.25,16117.34,90.68
20230601,13246.68,17158.07,70.47
20230701,13191.52,17068.75,70.61
20230801,12941.86,16646.77,71.37
20230901,14110.05,19911.40,58.88
20231001,25557.27,19948.79,78.06
20231101,24003.00,18070.17,75.28
20231201,37333.44,19051.27,51.03
,,average accuracy,45.17
,,min. accuracy,-195.3
