date,actual value,predict value,accuracy %
20221001,12985.90,12502.81,96.28
20221101,8089.77,10640.84,68.47
20221201,12119.53,13390.96,89.51
20230101,6921.52,15087.10,-17.97
20230201,4339.55,16026.68,-169.32
20230301,13593.78,14705.20,91.82
20230401,16535.17,15530.51,93.92
20230501,16168.10,15315.28,94.73
20230601,13682.27,13354.62,97.61
20230701,12900.00,12192.43,94.51
20230801,12136.82,12779.39,94.71
20230901,12714.90,15903.69,74.92
,,average accuracy,59.1
,,min. accuracy,-169.32
