date,actual value,predict value,accuracy %
20221001,12985.90,18215.38,59.73
20221101,8089.77,18231.66,-25.37
20221201,12119.53,18270.08,49.25
20230101,6921.52,18257.63,-63.78
20230201,4339.55,18272.58,-221.07
20230301,13593.78,18321.31,65.22
20230401,16535.17,18371.44,88.89
20230501,16168.10,18415.63,86.10
20230601,13682.27,18482.99,64.91
20230701,12900.00,18535.40,56.31
20230801,12136.82,18569.59,47.00
20230901,12714.90,18498.14,54.52
,,average accuracy,21.81
,,min. accuracy,-221.07
