date,actual value,predict value,accuracy %
20230101,167.09,124.16,74.31
20230201,207.79,134.62,64.78
20230301,248.01,137.46,55.43
20230401,143.67,131.53,91.55
20230501,213.13,139.94,65.66
20230601,167.04,135.30,81.00
20230701,151.58,135.34,89.29
20230801,117.87,126.39,92.77
20230901,98.68,106.45,92.13
20231001,185.74,101.02,54.39
20231101,213.33,136.29,63.89
20231201,160.18,133.63,83.43
,,average accuracy,75.72
,,min. accuracy,54.39
