date,actual value,predict value,accuracy %
20230101,9065.43,21135.57,-33.14
20230201,3749.45,20388.23,-343.77
20230301,13906.52,19177.46,62.10
20230401,15930.83,23718.50,51.12
20230501,17773.25,23638.13,67.00
20230601,13246.68,23222.76,24.69
20230701,13191.52,21434.10,37.52
20230801,12941.86,19977.13,45.64
20230901,14110.05,21799.00,45.51
20231001,25557.27,23752.96,92.94
20231101,24003.00,25036.11,95.70
20231201,37333.44,23083.69,61.83
,,average accuracy,17.26
,,min. accuracy,-343.77
