date,actual value,predict value,accuracy %
20230101,167.09,264.28,41.84
20230201,207.79,235.75,86.55
20230301,248.01,228.03,91.94
20230401,143.67,253.04,23.87
20230501,213.13,220.82,96.39
20230601,167.04,215.63,70.91
20230701,151.58,208.71,62.31
20230801,117.87,149.68,73.01
20230901,98.68,142.95,55.14
20231001,185.74,135.86,73.14
20231101,213.33,217.40,98.09
20231201,160.18,244.55,47.32
,,average accuracy,68.38
,,min. accuracy,23.87
