date,actual value,predict value,accuracy %
20230101,167.09,270.09,38.36
20230201,207.79,216.93,95.60
20230301,248.01,213.93,86.26
20230401,143.67,240.48,32.61
20230501,213.13,185.21,86.90
20230601,167.04,209.84,74.37
20230701,151.58,186.80,76.77
20230801,117.87,183.27,44.51
20230901,98.68,154.83,43.11
20231001,185.74,155.57,83.76
20231101,213.33,190.32,89.22
20231201,160.18,229.96,56.44
,,average accuracy,67.33
,,min. accuracy,32.61
