date,actual value,predict value,accuracy %
20221001,12985.90,11954.82,92.06
20221101,8089.77,12817.65,41.56
20221201,12119.53,14519.45,80.20
20230101,6921.52,13858.92,-0.23
20230201,4339.55,13858.92,-119.36
20230301,13593.78,13760.52,98.77
20230401,16535.17,13695.32,82.83
20230501,16168.10,16261.58,99.42
20230601,13682.27,13463.75,98.40
20230701,12900.00,14097.44,90.72
20230801,12136.82,13196.71,91.27
20230901,12714.90,11954.61,94.02
,,average accuracy,62.47
,,min. accuracy,-119.36
