date,actual value,predict value,accuracy %
20230101,9065.43,30445.63,-135.84
20230201,3749.45,30445.63,-612.00
20230301,13906.52,30445.63,-18.93
20230401,15930.83,30445.63,8.89
20230501,17773.25,30445.63,28.70
20230601,13246.68,30445.63,-29.84
20230701,13191.52,30445.63,-30.80
20230801,12941.86,30445.63,-35.25
20230901,14110.05,35491.55,-51.53
20231001,25557.27,30445.63,80.87
20231101,24003.00,16190.21,67.45
20231201,37333.44,30445.63,81.55
,,average accuracy,-53.89
,,min. accuracy,-612.0
