date,actual value,predict value,accuracy %
20221001,12985.90,14338.75,89.58
20221101,8089.77,9420.36,83.55
20221201,12119.53,15934.05,68.53
20230101,6921.52,15339.14,-21.62
20230201,4339.55,16501.26,-180.25
20230301,13593.78,14095.46,96.31
20230401,16535.17,17671.87,93.13
20230501,16168.10,17566.71,91.35
20230601,13682.27,15868.97,84.02
20230701,12900.00,13866.68,92.51
20230801,12136.82,12356.13,98.19
20230901,12714.90,15922.17,74.78
,,average accuracy,55.84
,,min. accuracy,-180.25
