date,actual value,predict value,accuracy %
20221001,12985.90,14522.90,88.16
20221101,8089.77,15050.84,13.95
20221201,12119.53,13800.30,86.13
20230101,6921.52,16140.07,-33.19
20230201,4339.55,13941.24,-121.26
20230301,13593.78,17768.28,69.29
20230401,16535.17,15558.57,94.09
20230501,16168.10,14264.77,88.23
20230601,13682.27,16763.37,77.48
20230701,12900.00,16619.87,71.16
20230801,12136.82,16232.42,66.25
20230901,12714.90,16245.49,72.23
,,average accuracy,47.71
,,min. accuracy,-121.26
