date,actual value,predict value,accuracy %
20221001,12985.90,13797.00,93.75
20221101,8089.77,16221.04,-0.51
20221201,12119.53,14119.82,83.50
20230101,6921.52,15228.59,-20.02
20230201,4339.55,13194.81,-104.06
20230301,13593.78,17430.69,71.77
20230401,16535.17,14661.73,88.67
20230501,16168.10,14026.43,86.75
20230601,13682.27,15967.09,83.30
20230701,12900.00,16058.34,75.52
20230801,12136.82,15478.16,72.47
20230901,12714.90,16694.55,68.70
,,average accuracy,49.99
,,min. accuracy,-104.06
