date,actual value,predict value,accuracy %
20230101,167.09,279.91,32.48
20230201,207.79,225.27,91.59
20230301,248.01,227.50,91.73
20230401,143.67,255.95,21.84
20230501,213.13,200.25,93.96
20230601,167.04,219.70,68.47
20230701,151.58,201.09,67.34
20230801,117.87,204.82,26.23
20230901,98.68,168.96,28.79
20231001,185.74,174.70,94.05
20231101,213.33,199.37,93.46
20231201,160.18,244.39,47.42
,,average accuracy,63.11
,,min. accuracy,21.84
