date,actual value,predict value,accuracy %
20221001,12985.90,9885.61,76.13
20221101,8089.77,8436.44,95.71
20221201,12119.53,12009.96,99.10
20230101,6921.52,14401.76,-8.07
20230201,4339.55,16386.05,-177.60
20230301,13593.78,11593.33,85.28
20230401,16535.17,12393.23,74.95
20230501,16168.10,14063.84,86.99
20230601,13682.27,10697.34,78.18
20230701,12900.00,8150.07,63.18
20230801,12136.82,9274.35,76.41
20230901,12714.90,15584.53,77.43
,,average accuracy,52.31
,,min. accuracy,-177.6
