date,actual value,predict value,accuracy %
20230101,167.09,268.62,39.24
20230201,207.79,183.78,88.44
20230301,248.01,183.78,74.10
20230401,143.67,268.62,13.03
20230501,213.13,183.78,86.23
20230601,167.04,183.78,89.98
20230701,151.58,153.82,98.52
20230801,117.87,109.20,92.65
20230901,98.68,109.20,89.34
20231001,185.74,109.20,58.79
20231101,213.33,153.82,72.11
20231201,160.18,268.62,32.30
,,average accuracy,69.56
,,min. accuracy,13.03
