date,actual value,predict value,accuracy %
20230101,167.09,126.01,75.41
20230201,207.79,132.73,63.87
20230301,248.01,134.39,54.19
20230401,143.67,128.33,89.32
20230501,213.13,131.31,61.61
20230601,167.04,128.18,76.74
20230701,151.58,129.90,85.69
20230801,117.87,128.29,91.16
20230901,98.68,127.16,71.14
20231001,185.74,126.21,67.95
20231101,213.33,132.72,62.21
20231201,160.18,131.61,82.17
,,average accuracy,73.45
,,min. accuracy,54.19
