date,actual value,predict value,accuracy %
20221001,12985.90,10462.63,80.57
20221101,8089.77,4796.02,59.29
20221201,12119.53,11463.46,94.59
20230101,6921.52,10808.35,43.84
20230201,4339.55,12000.23,-76.53
20230301,13593.78,9070.21,66.72
20230401,16535.17,11647.96,70.44
20230501,16168.10,11672.18,72.19
20230601,13682.27,8862.90,64.78
20230701,12900.00,5716.20,44.31
20230801,12136.82,4330.16,35.68
20230901,12714.90,8726.46,68.63
,,average accuracy,52.04
,,min. accuracy,-76.53
