date,actual value,predict value,accuracy %
20230101,9065.43,31793.42,-150.71
20230201,3749.45,31793.42,-647.95
20230301,13906.52,31793.42,-28.62
20230401,15930.83,31793.42,0.43
20230501,17773.25,31793.42,21.12
20230601,13246.68,31793.42,-40.01
20230701,13191.52,31793.42,-41.01
20230801,12941.86,31793.42,-45.66
20230901,14110.05,31793.42,-25.32
20231001,25557.27,31793.42,75.60
20231101,24003.00,31793.42,67.54
20231201,37333.44,31793.42,85.16
,,average accuracy,-60.79
,,min. accuracy,-647.95
