date,actual value,predict value,accuracy %
20221001,12985.90,19839.77,47.22
20221101,8089.77,17891.27,-21.16
20221201,12119.53,22404.23,15.14
20230101,6921.52,21732.82,-113.99
20230201,4339.55,21531.14,-296.16
20230301,13593.78,19200.80,58.75
20230401,16535.17,24407.89,52.39
20230501,16168.10,22563.11,60.45
20230601,13682.27,24837.25,18.47
20230701,12900.00,29877.65,-31.61
20230801,12136.82,28674.18,-36.26
20230901,12714.90,30149.13,-37.12
,,average accuracy,-23.66
,,min. accuracy,-296.16
