date,actual value,predict value,accuracy %
20230101,167.09,275.23,35.29
20230201,207.79,221.44,93.43
20230301,248.01,216.66,87.36
20230401,143.67,244.03,30.14
20230501,213.13,195.38,91.67
20230601,167.04,212.76,72.62
20230701,151.58,191.41,73.73
20230801,117.87,184.69,43.31
20230901,98.68,157.09,40.81
20231001,185.74,156.57,84.29
20231101,213.33,192.65,90.31
20231201,160.18,229.95,56.44
,,average accuracy,66.62
,,min. accuracy,30.14
