date,actual value,predict value,accuracy %
20221001,12985.90,14179.85,90.81
20221101,8089.77,15286.80,11.04
20221201,12119.53,14341.05,81.67
20230101,6921.52,15345.87,-21.71
20230201,4339.55,13785.43,-117.67
20230301,13593.78,16526.81,78.42
20230401,16535.17,14369.38,86.90
20230501,16168.10,14138.35,87.45
20230601,13682.27,15987.67,83.15
20230701,12900.00,15823.82,77.33
20230801,12136.82,15749.65,70.23
20230901,12714.90,16868.92,67.33
,,average accuracy,49.58
,,min. accuracy,-117.67
