date,actual value,predict value,accuracy %
20221001,12985.90,25442.48,4.08
20221101,8089.77,25690.55,-117.57
20221201,12119.53,27785.10,-29.26
20230101,6921.52,27675.41,-199.85
20230201,4339.55,28376.12,-453.90
20230301,13593.78,27584.84,-2.92
20230401,16535.17,30958.22,12.77
20230501,16168.10,30466.26,11.57
20230601,13682.27,31597.48,-30.94
20230701,12900.00,31583.58,-44.83
20230801,12136.82,31445.88,-59.09
20230901,12714.90,31042.73,-44.14
,,average accuracy,-79.51
,,min. accuracy,-453.9
