date,actual value,predict value,accuracy %
20230101,9065.43,21274.22,-34.67
20230201,3749.45,21274.09,-367.39
20230301,13906.52,21274.40,47.02
20230401,15930.83,21276.89,66.44
20230501,17773.25,21277.53,80.28
20230601,13246.68,21278.67,39.37
20230701,13191.52,21278.31,38.70
20230801,12941.86,21278.60,35.58
20230901,14110.05,21278.87,49.19
20231001,25557.27,21278.35,83.26
20231101,24003.00,21279.46,88.65
20231201,37333.44,21281.06,57.00
,,average accuracy,15.29
,,min. accuracy,-367.39
