date,actual value,predict value,accuracy %
20221001,12985.90,13453.10,96.40
20221101,8089.77,14475.11,21.07
20221201,12119.53,13903.77,85.28
20230101,6921.52,15340.35,-21.63
20230201,4339.55,13694.78,-115.58
20230301,13593.78,16415.56,79.24
20230401,16535.17,14619.09,88.41
20230501,16168.10,13603.86,84.14
20230601,13682.27,15446.93,87.10
20230701,12900.00,15998.81,75.98
20230801,12136.82,15470.60,72.53
20230901,12714.90,16479.25,70.39
,,average accuracy,51.94
,,min. accuracy,-115.58
