date,actual value,predict value,accuracy %
20230101,9065.43,13349.80,52.74
20230201,3749.45,13349.80,-156.05
20230301,13906.52,17614.61,73.34
20230401,15930.83,14019.84,88.00
20230501,17773.25,14019.84,78.88
20230601,13246.68,11599.45,87.56
20230701,13191.52,11599.45,87.93
20230801,12941.86,11599.45,89.63
20230901,14110.05,17560.43,75.55
20231001,25557.27,11781.43,46.10
20231101,24003.00,11781.43,49.08
20231201,37333.44,11781.43,31.56
,,average accuracy,50.36
,,min. accuracy,-156.05
