date,549305,69870,29845,69839+542292+542548+542544,4164579,43515,49881,94884,14392,531097+543452+49696+51597+542904+544000,22809,21986,45390,51642+49780+531117+543508+544056+542960,11278870,534659,548430,22539,10743792,542928+544024+531125+543476+49700,547003,97726,10722105,19049,545301,548166,14948,69832,530423,541454,548434,43520,11279456,22807,56449,10509911,547018,22788,10511218,528444,38498,19671,45145,98000,8852112,10952
20010601,120,29309.12171,295.27809,24586.76,1.61,1109.85714,36161.63273,131.19051,5.3125,31949.86766,2187,114.375,55399085,26214.96971,16.35,7151294,20431.69,86.59146,11.77,30507.72276,275.73,28387.22632,9.1535,108.3491,2837107.99,479441,4.08594,180.43,5.0747,5.34,56319.77,1222.76191,3.35,1708,0.16232,10.56,280.88,2326,1.54,350,109.76467,136,9345503,2,11.56,9.11843
20010701,104.7,24543.84761,294.96821,23694.83,1.62,926.38095,42274.422,130.89217,5.25,23595.58968,2179,111.1,55008243,24233.15352,15.36,7488026,20365.5,83.85015,11.78,16871.01322,276.68,25017.71046,9.0605,111.18405,2837107.99,439440.35,3.874,147.18,5.3357,5.35,53617.26,1153.90476,3.41,1650,0.11843,10.5,280.88,2197,1.54,306,107.93834,130,9682235,1.83,11.6,9.31154
20010801,114.51,26055.49297,293.91453,23328.91,1.6,978.13636,37764.27069,127.29791,5.25,25711.6719,2205,113.5,57746026,17962.43358,14.24,9206308,20519.93,84.62599,11.77,32997.62219,277.82,23565.85228,9.0327,108.13097,2837107.99,426106.8,3.7936,154.63,6.895,5.35,57503.62,986.86364,3.37,1700,0.08772,10.52,280.88,2257,1.53,327,107.93834,127.33333,11291191,1.63,11.62,9.26618
20010901,105.68,27267.67364,294.51299,22551.33,1.6,1003.27273,32504.57788,123.76581,5,22499.14401,2192,117,57787360,24672.94376,14.03,9419253,20564.05,88.78008,11.77,33323.53717,278.26,21979.71825,9.0562,107.31896,2742314.91,418487.63,3.56738,147.52,6.8572,5.34,54930.89,959.09091,3.37,1800,-0.01353,10.42,278.58,2221,1.53,305,104.7522,127,11504136,1.6,11.64,8.93686
20011001,110.59,22044.70002,294.54518,22299.76,1.6,1019.15,29162.90741,123.46747,4.875,22234.12664,2090,128.75,59430972,18369.02872,13.27,9757287,20431.69,89.82291,11.77,24215.88894,278.73,22363.77893,9.0634,108.85472,2670696.42,416582.83,2.95438,146.03,4.3014,5.25,53236.41,929.9,3.36,1876,-0.01591,10.2,283.19,2258,1.53,228,104.11115,126.25,11742171,1.46,11.65,8.77283
20011101,114.12,25195.65316,294.77666,21613.66,1.58,996.04348,30778.50745,120.84192,4.5,27174.66518,2147,105.75,61010353,21359.98735,12.96,10643535,20564.05,89.01998,11.77,35811.15916,280.63,22708.55693,9.1763,106.53991,2594719.9,431821.18,2.35437,153.91,6.0514,5.21,56389.59,906.26087,3.39,1905,-0.03684,10.26,283.19,2299,1.52,385,104.11115,127.25,12733902,1.41,11.72,8.83843
20011201,126.28,20708.46518,293.2236,20904.68,1.56,776.45455,19936.63696,111.27646,4.1,18602.76351,2140,93.8,61596181,21725.14435,12.29,10426073,20409.63,87.59784,11.76,21205.15903,280.6,17026.74497,9.089,101.44579,2594719.9,426106.8,2.11273,119.65,6.101,4.94,53443.91,735.18182,3.39,1890,-0.12489,10.15,283.19,2069,1.52,342,101.58628,129.4,12516440,1.29,11.75,8.91964
20020101,99.3,21494.15485,289.96239,19580.78,1.46,811.88235,15539.61623,107.18903,4,17853.52865,2221,98.375,61474552,25544.50306,12.14,10758092,20519.93,87.90346,11.75,19696.41463,281.26,15230.0098,9.1903,100.25059,2328988.68,441345.14,2.00125,110.19,3.453,4.76,52579.91,668.23529,3.4,1957,-0.16098,10.15,283.19,1998,1.52,262,100.09886,125.25,12848459,1.26,11.75,8.95857
20020201,92.93,18117.8871,288.61841,19550.92,1.49,800.59091,14534.63763,107.18903,4,17630.97717,2263,99.5,60764807,16141.75604,11.23,10546824,20564.05,87.50031,11.75,13501.24064,281.35,14150.19024,9.0761,100.91733,2228236.42,462297.86,1.92875,109.48,2.6682,4.76,54152.75,687.40909,3.35,2039,-0.19472,11.36,285.49,2104,1.52,400,99.46432,130,12637191,1.1,11.79,8.93527
20020301,94.1,16271.00767,287.55374,19819.61,1.46,714.4,18703.0727,106.76727,4,15200.12105,2051,97.75,60681471,13464.89271,10.63,10883694,20211.08,85.53921,11.76,11894.46166,283.05,14365.27104,9.0749,102.70801,2073526.5,452773.9,2.03019,117.36,5.6632,4.83,52313.88,680,3.34,1836,-0.17863,11.45,287.8,2037,1.51,308,97.38981,127,12974061,1,11.81,8.98878
20020401,106.17,17426.55357,285.67325,19783.79,1.48,693.7,18644.37121,102.62521,4,18345.7154,2071,117.9,59589018,13072.96078,10.96,10765995,20608.18,86.31512,11.76,19394.6368,283.11,14092.53442,9.2007,98.72343,1995395.05,492774.55,2.199,132.84,6.7824,4.8,54115.43,682.4,3.43,2027,-0.20926,11.24,287.8,2327,1.51,274,98.02663,125.8,12856362,1.05,11.81,8.81974
20020501,110.98,17634.155,287.26853,19461.36,1.48,741.28571,14490.93785,102.62521,4,18730.26263,2071,139.25,59079144,17082.97682,10.78,11297378,20431.69,87.56927,11.75,20358.17152,283.77,14341.05575,9.0262,99.51095,2079317.14,483250.59,2.20844,138.86,6.2886,4.74,56433.8,732.52381,3.34,1852,-0.20926,11.34,287.8,2249,1.51,340,97.74772,125.25,13387745,1.02,11.81,8.58253
20020601,114.51,17838.25381,286.77455,19783.79,1.51,788.77273,15751.73375,102.62521,4,21247.81537,2179,142,59537854,17154.168,10.36,11286812,20564.05,90.15542,11.75,17860.60526,281.59,15554.30233,9.0838,99.08188,2048293.29,494679.34,2.10925,141.44,6.3329,4.72,52023.23,731.5,3.43,1958,-0.21774,11.23,292.4,2371,1.51,357,98.58174,123.8,13482814,0.95,11.78,8.20902
20020701,113.53,18293.19336,285.43456,19819.61,1.51,750.44444,17491.19512,102.76018,4,21137.22311,2206,139,60416628,20847.98723,10.48,11504148,20343.44,94.28339,11.76,17847.24092,282.2,14787.42879,9.2115,100.22339,1674779.19,483250.59,2.03969,123.81,6.4389,4.54,44630.44,731.61111,3.39,1975,-0.21492,11.37,287.8,2308,1.5,272,99.39086,135.5,13594001,0.97,11.78,7.74235
20020801,100.46,17241.25139,287.71455,19640.49,1.53,742.91304,19220.76216,101.566,4,18744.9357,2274,141.75,59170214,19419.80405,10.18,11292047,20541.99,97.97788,11.76,15692.29625,280.61,14630.22866,9.1228,99.87497,1758580.89,492774.55,1.91388,111.63,5.4414,4.38,65861.12,741.04348,3.39,2021,-0.20214,11.45,285.49,2367,1.5,392,99.00065,151.25,13385745,0.92,11.77,7.44345
20020901,97.34,14025.91456,288.1529,19103.1,1.57,663.76191,19696.89416,101.566,4,14697.60524,2286,148.6,59798310,13389.09789,9.45,11182296,20519.93,96.66954,11.76,9338.98348,280.6,12982.25127,9.1619,100.50309,1497159.54,494679.34,1.9036,93.85,6.5337,4.3,62912.82,745.76191,3.39,2095,-0.17937,11.34,287.8,2355,1.5,304,98.65027,165.2,13382510,0.79,11.76,7.60492
20021001,102.25,13254.60664,289.04065,18744.84,1.6,673,21414.24316,98.62053,4,14452.10753,2263,158.875,58542598,12175.88662,9.91,10969714,20365.5,99.21357,11.76,9352.35473,280.02,12030.70791,9.1475,97.47986,1378626.06,481345.79,1.77275,99.44,6.4444,4.34,60700.75,705.14286,3.42,2022,-0.20124,11.48,285.49,2367,1.5,298,98.89615,191.75,12958465,0.87,11.76,7.4808
20021101,132.56,18311.04939,289.15762,18297.01,1.64,924.91304,20866.27158,98.96637,4,20957.56539,2328,153,58203011,14603.62357,10.48,11221110,20541.99,97.87862,11.76,18292.30114,278.25,16595.00562,9.2216,97.16067,1462355.53,492774.55,1.81594,138.86,4.8449,4.51,56538.98,690.52174,3.44,2143,-0.18103,11.35,283.19,2431,1.49,442,99.14431,194,13647916,0.97,11.72,7.49343
20021201,108.13,28863.11864,290.0639,18314.93,1.69,1190.80952,22942.97356,98.96637,4,28031.15003,2252,128.4,57760490,30475.67182,11.08,10911725,20453.75,98.45866,11.76,31560.20852,276.96,22323.43303,9.1726,96.71101,1492572.78,487060.17,1.46875,162.08,3.2363,4.51,55637.64,787.66667,3.45,2104,-0.11063,11.53,285.49,2371,1.49,320,99.37827,183.25,13338531,1.08,11.74,7.33008
20030101,139.47,35080.30371,291.52081,19640.49,1.68,1349.64706,35191.76944,100.02076,4,34685.60687,2326,142.5,56891202,17006.06483,14.7,11400680,20674.36,100.3128,11.77,52436.14061,276.85,31065.21256,9.1543,95.89094,1405376.15,500393.72,1.41891,246.37,7.1228,4.51,54547.44,982.47059,3.46,2243,-0.06688,11.71,283.19,2343,1.49,286,100.28224,164.75,13827486,1.71,11.75,7.2389
20030201,236.16,34288.3762,293.07103,19747.96,1.69,1528.04546,41997.78499,112.27582,4,35090.68604,2314,195,57616438,25240.32695,15.3,11725747,20762.61,104.31467,11.78,39191.65532,274.95,33353.70996,9.085,103.94037,1435485.05,500393.72,1.3705,249.81,5.5,4.54,58261.36,1061.81818,3.45,2263,0.04746,11.51,280.88,2334,1.49,382,103.48276,154.8,14292631,1.82,11.74,6.92258
20030301,202.8,53758.83216,294.51976,20536.13,1.75,1743.6,38759.45067,116.18813,3.75,58128.44708,2107,186.25,58326396,56356.92945,18.54,11640989,20387.57,106.47275,11.77,68290.92421,272.63,37084.85404,9.0255,106.5271,1315049.44,468012.24,1.34219,358.17,9,4.56,56564.99,1142.05,3.45,2098,0.08824,11.49,280.88,2191,1.49,302,104.2575,153.75,14098623,2.39,11.71,7.01103
20030401,167.49,55289.5008,296.58862,20715.26,1.82,1981,37960.12042,122.02605,3.75,53728.88133,2313,160.25,60488022,52319.48654,18.31,11973637,20872.91,106.40034,11.77,70835.03466,271.65,44625.99064,9.1468,110.53331,1071240.78,506108.1,1.25969,295.1,5,4.5,56768.55,1384.71429,3.69,2314,0.18905,11.34,285.49,2575,1.48,321,105.60701,145,14317777,2.35,11.7,7.26975
20030501,127.46,32033.41174,298.73646,19416.57,1.91,1317.45,39560.94547,122.02605,3.75,24150.5244,2239,134.875,62183479,37101.33364,15.3,11236483,20784.67,107.09096,11.78,25428.39113,270.15,33531.04747,9.0851,110.33099,1166274.63,496584.14,1.2775,160.36,3,4.41,58257.97,1287.8,3.51,2157,0.18905,11.62,285.49,2463,1.48,364,105.60701,143,14010228,1.82,11.7,7.21965
20030601,151.3,30818.83428,301.21295,19461.36,1.98,1224,38358.01809,124.17902,3.75,33668.36616,2281,139.9,61994360,25497.83556,15.9,11354307,20939.09,113.66617,11.77,35228.90848,268.67,27382.28778,9.1791,111.78192,1425119.69,508012.89,1.23675,210.82,2.5,4.4,57989.94,1006.9,3.53,2212,0.21002,11.64,287.8,2441,1.48,331,105.98156,147.75,14242932,1.92,11.71,6.81594
20030701,116.47,31564.13055,297.69247,19461.36,2.04,1226.80952,27037.70027,124.75743,3.75,34294.9956,2258,152,65253743,32576.61324,15.75,11007699,20784.67,115.04396,11.76,33216.18851,267.55,23789.76045,9.1949,112.49392,1254891.84,494679.34,1.07781,215.55,3,4.47,53805.56,863.57143,3.53,2112,0.21406,11.75,294.71,2431,1.48,323,105.8774,135,13896324,1.9,11.68,7.02377
20030801,109.02,22490.42565,297.94023,19461.36,2.05,881.52174,31791.37629,124.75743,3.5625,26271.79119,2323,167.75,68434333,19411.19037,14.77,12283130,20806.73,112.15241,11.77,24132.85098,263.99,19543.44119,9.1777,111.55871,1267881.64,500393.72,1.12,150.33,3.5,4.49,54321.25,973.08696,3.6,2223,0.22834,11.66,301.62,2611,1.47,383,107.84478,133.2,15395782,1.73,11.67,7.29697
20030901,121.38,16881.34527,299.26012,19031.44,2.11,783.95,37197.41179,124.35254,3.5,17054.51399,2308,172.1,70043765,16514.54658,12.53,12687037,20961.16,109.93838,11.77,9631.80086,261.52,19300.54174,9.1783,111.4029,988498.48,481345.79,1.17305,94.71,3,4.58,52881.6,1076.25,3.63,2234,0.22435,11.59,308.53,2532,1.47,364,109.26207,154.5,16118940,1.33,11.64,7.38684
20031001,120,20589.81868,298.10956,18923.97,2.15,1012.36364,31573.70225,124.35254,3.5,19860.9593,2246,149.125,70292270,21594.91343,12.81,12238677,20850.85,110.50959,11.77,13985.05426,261.94,22031.5743,9.219,108.69039,1262404.01,469917.03,1.18592,121.66,3,4.7,60830.8,965.81818,3.63,2201,0.26092,11.66,317.75,2392,1.47,329,112.01372,153.2,15772550,1.38,11.63,7.2949
20031101,160.42,28468.46083,299.44817,19497.18,2.23,1088.34783,20983.35301,124.35254,3.5,29594.48649,2336,157.7,70333589,23040.85853,13.79,11793623,21115.58,115.45352,11.76,34974.56784,261.23,20031.01176,9.1568,105.69245,1174689.72,485155.38,1.19663,201.64,5,4.77,63650.18,806.21739,3.69,2210,0.25651,11.73,317.75,2425,1.47,421,115.00117,149.5,15903309,1.55,11.62,7.02524
20031201,217.52,37040.51574,299.46715,20267.44,2.26,1460.95,20513.58085,126.97226,3.75,37604.32023,2262,158,72061496,34800.15435,14.62,11986648,21027.34,115.64986,11.76,48016.8051,258.61,31473.63565,9.1189,103.71089,960375.97,487060.17,1.24875,218.42,8.75,4.99,55446.51,922.5,3.69,2206,0.28298,11.61,329.27,2524,1.47,343,119.99564,166.8,16221535,1.7,11.59,6.9856
20040101,226.74,53932.33819,301.27922,20715.26,2.32,1887.83333,24240.35059,130.93919,3.75,55682.97078,2327,150,72906343,49553.31359,18.01,11984606,21247.95,120.75688,11.76,80204.178,258.3,40445.43945,9.2125,105.80696,1052773.34,506108.1,1.2425,266.43,7.85,5.35,50497.63,1059.66667,3.74,2320,0.30912,11.79,331.58,2623,1.46,330,121.53169,171.8,16014011,2.29,11.58,6.74217
20040201,193.97,61075.38262,302.01841,20894.39,2.32,2112.76191,31854.3543,143.0143,3.75,67550.19388,2314,148.9,76520312,52254.47673,20.96,12621246,21380.32,124.1664,11.77,78832.16077,255.22,48807.46529,9.1291,109.95309,580132.21,502298.51,1.196,328.93,9.8,5.69,64275.57,1134.71429,3.85,2320,0.27378,11.66,336.19,2641,1.46,351,128.97007,169,16650651,2.81,11.59,6.7503
20040301,165.52,43274.59763,304.05535,21610.91,2.44,1670.15,41137.47431,151.15703,4,38280.81756,2212,153.5,77558002,39708.12201,18.16,11872848,21005.28,124.43536,11.78,50769.96445,254.23,45646.04718,9.0808,114.98346,915074.18,483250.59,1.18188,168.96,6.65,6.05,56434.93,1435.3,3.81,2158,0.30097,11.63,336.19,2534,1.46,299,131.37534,162.66667,16324577,2.32,11.58,6.97372
20040401,123.14,40381.07243,304.48032,22148.3,2.42,1422.86957,40796.83589,151.56192,4,38845.77202,2240,151.125,80421805,35433.08,16.5,12007482,21358.26,120.34186,11.78,36464.25358,254.03,40497.8644,9.0513,111.35064,1199561.76,509917.69,1.16,235.62,3.21053,6.69,64592.23,1287.26087,3.89,2015,0.24205,11.65,336.19,2744,1.46,343,137.40186,170.6,16678555,2.03,11.58,6.98885
20040501,131.19,27979.5462,305.74879,22972.3,2.46,1154.65,25683.96048,151.56393,4,29976.96189,2236,160.1,80494214,16918.65901,15.78,11703593,21159.71,118.26113,11.76,31320.98215,251.96,29617.29782,9.053,107.87345,1319889.02,498488.93,1.274,163.8,1.875,7.07,50504.41,912.45,3.83,1873,0.24206,11.64,333.88,2515,1.45,364,144.21335,171.75,16371290,1.9,11.58,6.88596
20040601,149.83,29604.74511,306.73907,22775.25,2.47,1254.42105,26640.95312,158.09715,4.25,31891.28648,2345,181.125,81844871,20353.10475,16.5,11606606,21358.26,118.48497,11.76,34715.51378,249.31,31059.12842,9.0438,111.31222,1388967.34,511822.48,1.48187,197.63,1,7.36,53661.93,989.68421,3.75,2059,0.27314,11.6,333.88,2420,1.45,325,141.70617,166.75,16402352,2.03,11.57,6.81465
20040701,138.45,36134.71667,307.55323,23043.95,2.48,1454.13636,35537.21053,160.32403,4.4375,38838.03578,2277.349,167.5,81514945,25720.60998,17.86,11503309,21203.83,119.57587,11.77,38970.79403,249.08,36941.96815,9.0596,112.44638,1411251.06,494679.34,1.80203,221.28,1,7.64,58667.36,1116.90909,3.93,2008,0.28509,11.8,333.88,2408,1.45,364,137.33556,157.5,16192893,2.27,11.57,6.83767
20040801,140.21,35120.25705,309.51095,23760.47,2.45,1488.09091,38068.89629,162.15084,4.5,39998.59614,2327.236,164.5,82064530,22665.17727,18.31,11838879,21424.44,120.72806,11.77,38759.00654,248.27,36429.49584,9.0578,111.25942,1612815.77,511822.48,1.91675,227.45,1,7.8,64611.46,1083.72727,3.98,2099,0.29973,11.89,336.19,2573,1.45,391,140.24444,154.25,16747757,2.35,11.57,6.92028
20040901,128.73,31930.52948,311.01052,24029.16,2.46,1360.38095,33285.84179,165.74823,4.75,34714.18021,2325.249,170.375,84539520,22632.4399,17.22,11839708,21424.44,120.00936,11.77,26373.70361,247.04,31830.06616,9.1436,112.99435,1635183.75,511822.48,1.94938,185.45,1,7.61,65553.51,1003.85714,4.03,2048,0.33289,11.79,336.19,2787,1.44,375,143.89272,148.2,16874144,2.16,11.6,6.83185
20041001,285.21,29793.79809,313.14261,24118.72,2.5,1401.68182,33221.30065,168.34947,4.75,30226.58239,2271.218,171.125,83318549,19018.59899,17.26,11933440,21380.32,120.08571,11.77,30396.45508,246.96,32225.67993,9.0267,112.42203,1713098.51,502298.51,2.06281,142.45,1,7.26,60724.5,1035.45455,4.05,2139,0.35381,11.95,336.19,2512,1.44,427,147.41475,156.25,16749284,2.16,11.6,6.84452
20041101,281.29,79749.50019,314.92693,26483.24,2.53,2678.04762,48585.9365,178.4604,4.75,84703.53855,2387.172,213.3,83624263,58877.06897,28.86,12083126,21578.87,123.03539,11.78,113525.7042,246.25,59786.58311,9.2226,111.77608,1716577.71,513727.27,2.23125,416.08,3.80952,7.38,59627.51,1329.57143,4,2230,0.43512,11.69,336.19,2516,1.44,362,155.58536,155.2,16898970,4.2,11.65,6.60152
20041201,245.58,87862.54317,316.80628,29134.35,2.56,3050,77470.94896,192.85277,4.75,89673.2947,2280.426,152.875,84510855,60462.88166,32.24,12544765,21424.44,128.08798,11.81,93536.86771,245.3,79653.10729,9.0773,118.38025,1722597.08,502298.51,2.4975,421.24,5.45455,7.04,61943.63,1767.27273,4.13,2083,0.51886,11.86,333.88,2837,1.43,322,158.91812,160.2,17146015,4.8,11.66,6.25638
20050101,201.82,66337.60303,318.95503,28346.18,2.57,2363.55556,63671.68554,192.85277,4.75,63719.87244,2339.201,173.4,85183765,52994.6958,27.71,13556775,21578.87,131.91202,11.8,69212.55569,245.33,62589.88163,9.1521,116.7891,1821663.92,515632.06,2.718,291.09,4.5,6.98,60060.65,1676.55556,4.18,2085,0.47284,11.83,333.88,2569,1.43,356,161.109,160,18048388,4,11.69,6.1505
20050201,141.98,49147.70418,319.02735,26447.41,1.96,1521.25,52862.37013,196.80001,4.75,48201.2687,2384.945,182.625,87702935,38506.08251,26.22,13864316,21667.11,128.97219,11.79,49727.57519,244.32,42436.15801,9.2162,114.43748,1651448.1,508012.89,2.8975,229.375,4.73684,7.06,57301.22,1454.8,4.15,2149,0.37609,11.78,333.88,2720,1.43,412,169.24846,157,18460920,3.74,11.69,6.28447
20050301,173.37,37888.16084,320.80551,26089.15,2.06,1492.65,31806.63659,205.46492,4.75,40090.61637,2101.776,177,88552803,25577.40475,22.83,13476077,21049.4,128.35644,11.77,40841.08776,237.03,43556.95901,9.1288,118.50251,1986402.11,475631.41,3.04828,166.25,3.375,6.77,59988.27,1204.6,3.99,1940,0.35928,11.69,333.88,2429,1.42,368,170.54204,153.75,17755650,3.14,11.7,6.3982
20050401,132.56,47836.46126,322.30806,26805.67,2.06,1543.2381,34409.07506,206.54462,4.75,41779.71324,2200.978,200.25,87746651,37939.52231,22.08,13480186,21689.17,130.25295,11.77,37802.22788,236.83,42112.30036,9.2147,114.13088,2077354.82,515632.06,3.27906,194.375,2.12,6.87,59984.88,1319.66667,4.15,2150,0.36277,11.79,329.27,2772,1.42,383,178.05303,156.8,17980349,3.01,11.71,6.19175
20050501,169.45,35840.34117,323.81194,27343.06,2.06,1216.76191,31904.82525,210.43684,4.75,35000.6127,2037.408,247,85958831,19202.89348,19.22,13375255,21689.17,127.64415,11.77,32764.92595,237.05,33252.7302,9.1573,114.25904,2155775.21,500393.72,3.38775,180,2.19048,6.9,62193.56,1208.80952,4.09,2080,0.38844,11.73,324.67,2681,1.42,414,180.1999,147.8,17773448,2.51,11.7,6.31304
